@relation compact_wind_onshore

@attribute date numeric
@attribute hour numeric
@attribute dayiness numeric
@attribute mean_TU_0 numeric
@attribute mean_TU_1 numeric
@attribute mean_N_0 numeric
@attribute mean_RR_0 numeric
@attribute mean_RR_1 numeric
@attribute mean_SD_0 numeric
@attribute mean_VV_0 numeric
@attribute mean_FF_0 numeric
@attribute mean_FF_1 numeric
@attribute wind_onshore numeric

@data
20220607,23,-0.97,13.201911,87.789809,5.066667,0.043226,0.16129,0,44986.979866,2.284516,209.419355,5492
20220608,0,-1,12.793631,89.10828,5.113333,0.021935,0.129032,0,41671.342282,2.24,212.258065,5054.75
20220608,1,-0.97,12.50828,89.847134,4.926667,0.02129,0.135484,0,39792.684564,2.208387,204.451613,4345.25
20220608,2,-0.87,12.156051,91.006369,5.246667,0.005806,0.103226,0,37548.120805,2.114194,199.806452,4060.5
20220608,3,-0.71,11.893631,91.783439,5.386667,0.000645,0.070968,0,34883.355705,2.058065,200,3725.25
20220608,4,-0.5,12.001911,91.375796,5.193333,0.000645,0.070968,4.261438,33474.563758,1.953548,188.580645,3687
20220608,5,-0.26,13.249045,86.961783,5.033333,0.00129,0.077419,24.738562,38785.57047,1.928387,192,3390.5
20220608,6,-0,14.700637,81.019108,4.704698,0,0.051613,33.490196,43782.013423,2.104516,193.096774,2456.25
20220608,7,0.26,16.142675,74.872611,4.838926,0,0.03871,37.333333,49398.724832,2.37871,196.83871,1655
20220608,8,0.5,17.374522,69.050955,5.02,0,0.012903,38.24183,51148.053691,2.656774,201.935484,1738.25
20220608,9,0.71,18.378344,64.515924,5.214765,0,0.019355,38.457516,51764.09396,3.01871,195.612903,2474
20220608,10,0.87,19.207006,60.273885,5.406667,0.003871,0.058065,36.928105,54871.677852,3.167742,195.290323,3072.5
20220608,11,0.97,19.634395,58.605096,5.973333,0.04129,0.129032,31.928105,55183.378378,3.215484,193.870968,3559
20220608,12,1,19.997452,57.630573,6.326667,0.163871,0.16129,26.130719,52786.689189,3.207097,190.129032,3605
20220608,13,0.97,19.998726,57.942675,6.713333,0.169677,0.187097,21.424837,53079.731544,3.305161,188.580645,3970.75
20220608,14,0.87,19.951592,59.242038,6.786667,0.208387,0.258065,19.130719,51176.510067,3.357419,188.580645,5035.75
20220608,15,0.71,19.58535,61.509554,6.953333,0.191613,0.335484,17.686275,50602.348993,3.349677,186.774194,4850.5
20220608,16,0.5,19.020382,64.898089,7.166667,0.272258,0.387097,16.503268,47623.154362,3.35871,193.677419,4580
20220608,17,0.26,18.286624,68.89172,7.5,0.316129,0.445161,12.934641,48395.503356,3.190968,201.16129,5195.5
20220608,18,0,17.385987,74.070064,7.5,0.403871,0.535484,7.392157,43599.060403,3.050323,197.419355,5361.75
20220608,19,-0.26,16.308917,79.197452,7.526667,0.345806,0.567742,3.535948,44069.530201,2.868387,202.322581,5118
20220608,20,-0.5,15.441401,83.375796,7.56,0.17871,0.587097,0.333333,40928.120805,2.865806,200.903226,5522.5
20220608,21,-0.71,14.845223,85.56051,7.56,0.365806,0.625806,0,41419.597315,2.827097,197.354839,5812
20220608,22,-0.87,14.425478,87.471338,7.54,0.213548,0.522581,0,39056.577181,2.783871,202.83871,6599.25
20220608,23,-0.97,14.092357,89.063694,7.393333,0.230323,0.554839,0,36051.677852,2.743871,209.677419,6335
20220609,0,-1,13.780255,90.356688,7.326667,0.210323,0.574194,0,35478.389262,2.507742,217.548387,6153.25
20220609,1,-0.97,13.501911,91.535032,7.266667,0.115484,0.522581,0,34260.604027,2.488387,217.548387,6443
20220609,2,-0.87,13.229936,92.356688,7.44,0.157419,0.516129,0,31414.899329,2.517419,223.225806,6501
20220609,3,-0.71,13.06242,92.356688,7.38,0.169677,0.496774,0,31434.630872,2.561935,233.419355,6990
20220609,4,-0.5,13.046497,92.356688,7.28,0.116129,0.4,1.568627,30387.718121,2.682581,238.387097,7231.75
20220609,5,-0.26,13.365605,90.66879,7.18,0.112258,0.380645,5.522876,30934.362416,2.873548,243.354839,6802.75
20220609,6,-0,13.873885,88.101911,7.173333,0.145806,0.341935,8.562092,33415.234899,3.245806,251.032258,6229.25
20220609,7,0.26,14.387261,84.656051,7.293333,0.136774,0.367742,8.934641,36208.053691,3.692258,258.322581,6050.5
20220609,8,0.5,15.005096,81.184713,7.346667,0.103226,0.354839,10.673203,40146.442953,3.932903,262.645161,6193
20220609,9,0.71,15.500641,78.141026,7.346667,0.173548,0.367742,11.48366,40126.845638,4.080645,266.83871,6701.25
20220609,10,0.87,16.252564,74.307692,7.18,0.201935,0.425806,14.045752,42852.013423,4.233548,270.451613,7257
20220609,11,0.97,16.677707,71.89172,6.893333,0.132258,0.354839,16.588235,47099.731544,4.446452,274.774194,8239.25
20220609,12,1,17.099363,69.611465,6.82,0.091613,0.419355,19.019608,48384.966443,4.423871,276.387097,9069.25
20220609,13,0.97,17.366242,67.75641,7.067114,0.123226,0.354839,18.815789,50459.662162,4.456129,276.645161,9823.5
20220609,14,0.87,17.62293,65.871795,6.939597,0.085806,0.341935,19.855263,52384.72973,4.363226,278.580645,9914
20220609,15,0.71,17.61465,65.544872,6.872483,0.127097,0.290323,21.203947,52955.743243,4.385806,283.290323,10078.75
20220609,16,0.5,17.596815,65.698718,6.691275,0.08129,0.258065,21.598684,54040.604027,4.221935,277.677419,10028.25
20220609,17,0.26,17.343949,65.948718,6.14,0.052258,0.154839,24.96732,55770.604027,4.007097,278.645161,9460.5
20220609,18,0,16.826752,68.403846,5.926667,0.035484,0.116129,25.522876,56016.107383,3.870323,280.903226,8048
20220609,19,-0.26,15.77707,73.108974,5.226667,0.008387,0.083871,22.69281,55198.926174,3.412903,276.193548,6630.75
20220609,20,-0.5,14.597452,78.24359,5.04,0.012903,0.096774,4.196078,51898.791946,2.905161,270.258065,5912.5
20220609,21,-0.71,13.657962,82.397436,4.453333,0.050323,0.096774,0,48190.134228,2.663871,265.677419,5692.75
20220609,22,-0.87,12.975159,84.923077,3.813333,0.027742,0.083871,0,45400.469799,2.633548,256.451613,5984.75
20220609,23,-0.97,12.33758,86.929487,3.1,0.001935,0.03871,0,42429.932886,2.531613,252.193548,5971.5
20220610,0,-1,11.796178,88.532051,2.506667,0.00129,0.025806,0,40148.389262,2.458065,251.677419,5961.5
20220610,1,-0.97,11.295541,89.833333,2.4,0,0.025806,0,36638.657718,2.368387,247.612903,5845.75
20220610,2,-0.87,10.850955,90.929487,2.32,0,0.019355,0,33570.402685,2.205161,236.064516,5307.25
20220610,3,-0.71,10.417834,91.814103,2.286667,0.00129,0.025806,0,30733.758389,2.125161,236.83871,5156
20220610,4,-0.5,10.512739,91.551282,2.066667,0.001935,0.03871,7.797386,30770.671141,2.061935,231.354839,4998.25
20220610,5,-0.26,12.03949,86.275641,2.266667,0.000645,0.032258,42.052288,35241.879195,2.072258,219.741935,4377.75
20220610,6,-0,13.719108,79.673077,2.413333,0.000645,0.032258,46.673203,41445.771812,2.229032,223.032258,3223.5
20220610,7,0.26,15.361146,72.477707,2.5,0.001935,0.019355,47.51634,46259.597315,2.56129,238.774194,2767.25
20220610,8,0.5,16.819745,65.936306,2.553333,0.001935,0.019355,49.065359,48365.436242,2.829032,239.741935,4070.25
20220610,9,0.71,17.938217,60.605096,3.288591,0.000645,0.012903,46.894737,51809.662162,3.189677,242.193548,5551.25
20220610,10,0.87,18.90828,56.312102,3.959732,0,0.032258,42.447368,52448.918919,3.414194,244.580645,6900.25
20220610,11,0.97,19.671975,53.350318,4.08,0,0.032258,40.210526,53075.57047,3.530968,240.580645,6751.25
20220610,12,1,20.364968,51.299363,4.513333,0,0.019355,37.228758,53562.483221,3.446452,238.451613,6609.5
20220610,13,0.97,20.851592,49.802548,4.793333,0,0.019355,34.627451,54782.348993,3.378065,236.258065,5993.5
20220610,14,0.87,21.135032,49.33758,4.826667,0,0.019355,33.20915,56896.979866,3.311613,233.677419,5468.75
20220610,15,0.71,21.376433,49.216561,4.833333,0.002581,0.032258,32.091503,55581.14094,3.166452,236.83871,4938.5
20220610,16,0.5,21.316561,49.43949,4.593333,0.000645,0.025806,30.627451,57052.080537,2.973548,233.741935,4294.25
20220610,17,0.26,21.056688,50.974522,4.366667,0.00129,0.032258,32.333333,57898.389262,2.818065,235.677419,3521.25
20220610,18,0,20.43949,54.171975,4.113333,0,0.03871,31.607843,58039.194631,2.442581,240.258065,2345.75
20220610,19,-0.26,18.933758,61.363057,4.16,0.000645,0.025806,27.660131,57799.395973,2.014839,234.83871,1820.75
20220610,20,-0.5,17.152866,68.88535,4.113333,0.007742,0.045161,3.117647,53924.09396,1.65871,217.354839,1780.5
20220610,21,-0.71,16.103185,73.050955,4.166667,0.003226,0.051613,0,52587.785235,1.543871,189.096774,1565.5
20220610,22,-0.87,15.247134,76.974522,4.18,0,0.051613,0,49302.281879,1.5,180.387097,1545.25
20220610,23,-0.97,14.602548,79.745223,3.853333,0.001935,0.083871,0,47135.100671,1.463226,181.419355,1637
20220611,0,-1,14.096178,81.541401,3.8,0.009677,0.077419,0,44684.832215,1.48129,176.580645,1973
20220611,1,-0.97,13.763057,82.789809,4.086667,0.005161,0.064516,0,44335.234899,1.521935,184.387097,2495
20220611,2,-0.87,13.523567,83.624204,4.306667,0.002581,0.064516,0,41883.691275,1.583226,187.935484,2961
20220611,3,-0.71,13.192994,84.477707,3.933333,0.001935,0.051613,0,39659.328859,1.64129,194.83871,3475
20220611,4,-0.5,13.385987,83.923567,3.9,0,0.058065,5.496732,40317.38255,1.672258,191.483871,4408.25
20220611,5,-0.26,14.823567,79.56051,3.86,0,0.03871,29.222222,43036.510067,1.644516,192.451613,4746.25
20220611,6,-0,16.53758,73.426752,3.866667,0,0.03871,31.718954,48491.073826,1.794839,204.516129,4453
20220611,7,0.26,18.264331,66.821656,3.82,0.001299,0.038961,35.30719,50997.04698,2.174839,204.387097,4981
20220611,8,0.5,19.831847,60.738854,3.62,0,0.038961,38.764706,51554.966443,2.61871,222.903226,5606.75
20220611,9,0.71,20.991083,56.121019,3.74,0,0.038961,42.54902,51761.812081,3.046452,224.83871,6592.5
20220611,10,0.87,21.638854,52.522293,4.48,0,0.025974,39.954248,55289.798658,3.353548,231.16129,7437.5
20220611,11,0.97,22.250318,50.369427,4.48,0.00974,0.019481,36.411765,56160.536913,3.494839,242.645161,7894.75
20220611,12,1,22.859236,47.993631,4.24,0,0,37.470588,55069.530201,3.618065,248.322581,7602.25
20220611,13,0.97,23.170701,46.509554,4.113333,0.000649,0.006494,37.79085,56064.295302,3.685161,246.451613,7030
20220611,14,0.87,23.480255,46.127389,3.826667,0.001299,0.019481,38.143791,56335.637584,3.651613,253.612903,7763.5
20220611,15,0.71,23.577707,45.318471,3.56,0.007143,0.006494,39.627451,56885.369128,3.662581,260.064516,7703.75
20220611,16,0.5,23.475159,45.280255,2.96,0,0,44.013072,58021.879195,3.509677,255.870968,7052.5
20220611,17,0.26,23.131847,46.726115,2.426667,0,0,46.294118,58309.328859,3.380645,259.16129,5902
20220611,18,0,22.358599,49.617834,1.906667,0,0.006494,47.346405,58195.637584,3.086452,269.16129,4598.75
20220611,19,-0.26,20.589809,56.541401,1.413333,0,0,45.039216,57981.610738,2.509677,264.967742,3062.5
20220611,20,-0.5,18.257962,65.44586,1.12,0,0,6.686275,53602.61745,1.936129,232.129032,2183.75
20220611,21,-0.71,16.83121,70.942675,1.273333,0,0,0,53322.483221,1.711613,213.548387,1604
20220611,22,-0.87,15.665605,75.535032,1.653333,0,0,0,51106.308725,1.61871,209.612903,1561.5
20220611,23,-0.97,14.868153,78.904459,1.953333,0,0,0,48037.114094,1.690323,195.290323,1540.25
20220612,0,-1,14.240127,81.388535,2.06,0,0.006494,0,46322.080537,1.634194,188,1664
20220612,1,-0.97,13.63121,83.821656,2.04,0.001299,0.006494,0,43248.120805,1.687742,197.741935,1699.25
20220612,2,-0.87,13.236306,85.063694,2.333333,0.000649,0.006494,0,41766.979866,1.729677,195.741935,2077.25
20220612,3,-0.71,12.761783,86.579618,2.186667,0.001948,0.038961,0,39175.704698,1.74129,194.967742,2769.5
20220612,4,-0.5,12.949045,85.859873,2.346667,0.003896,0.038961,8.712418,39265.369128,1.731613,187.032258,3408
20220612,5,-0.26,14.903185,79.171975,2.62,0.003896,0.045455,43.784314,42964.899329,1.672258,193.225806,3624
20220612,6,-0,17.063694,70.420382,2.486667,0.004545,0.032468,48.908497,46616.979866,1.693548,206.193548,3110.5
20220612,7,0.26,18.847771,63.292994,2.253333,0.001948,0.058442,50.104575,49494.496644,2.046452,214.645161,2130.5
20220612,8,0.5,20.357325,57.490446,2.34,0.007792,0.077922,51.888889,51926.510067,2.456774,225.032258,2695.75
20220612,9,0.71,21.484076,52.700637,2.766667,0.000649,0.064935,52.594771,51524.496644,2.794839,233.548387,3724.5
20220612,10,0.87,22.424841,49.235669,3.213333,0,0.032468,51.973856,53926.644295,3.213548,236.064516,4611.5
20220612,11,0.97,23.126115,46.019108,3.706667,0.003896,0.032468,51.006536,55526.241611,3.56,252.967742,5430.75
20220612,12,1,23.571975,43.66242,4.053333,0,0.032468,50.20915,55483.892617,3.9,254.516129,6535.75
20220612,13,0.97,23.989172,41.936306,4.566667,0.000649,0.025974,49.366013,56763.624161,4.047097,264.516129,7509
20220612,14,0.87,24.074522,41.082803,4.86,0.003896,0.038961,50.084967,56707.315436,4.183871,273.806452,8278.75
20220612,15,0.71,24.021019,40.923567,4.92,0.001299,0.019481,49.575163,57252.281879,4.292903,273.806452,9340
20220612,16,0.5,23.694268,41.433121,4.38,0.000649,0.045455,49.013072,58512.080537,4.194194,278.774194,9625.25
20220612,17,0.26,23.117834,43.452229,4.04,0.011688,0.032468,49.124183,59305.369128,4.04,280.322581,9482.5
20220612,18,0,22.026115,46.821656,3.92,0,0.032468,47.405229,58437.718121,3.822581,283.096774,8972.5
20220612,19,-0.26,20.068153,53.299363,3.706667,0,0.038961,37.091503,58324.832215,3.287097,281.096774,7805.25
20220612,20,-0.5,18.234395,59.66242,3.84,0.001299,0.045455,4.339869,55906.241611,2.82129,281.548387,7220
20220612,21,-0.71,16.935032,64.515924,4.273333,0.045455,0.103896,0,53825.302013,2.676774,267.354839,6889
20220612,22,-0.87,15.952229,69.197452,5.073333,0.107792,0.116883,0,51773.355705,2.509677,267.677419,6932.25
20220612,23,-0.97,15.261146,72.420382,5.813333,0.099351,0.142857,0,48129.597315,2.56,263.354839,6442.75
20220613,0,-1,14.372611,76.726115,5.746667,0.296104,0.201299,0,44586.778523,2.604516,267.548387,6070.75
20220613,1,-0.97,13.728662,79.726115,5.433333,0.276623,0.194805,0,42190.067114,2.648052,257.792208,6557
20220613,2,-0.87,13.155414,81.898089,5.406667,0.325974,0.181818,0,39496.040268,2.735714,266.168831,6317.25
20220613,3,-0.71,12.688535,83.878981,5.593333,0.386364,0.181818,0,37393.087248,2.699351,264.675325,6879.75
20220613,4,-0.5,12.602548,84.146497,5.833333,0.242857,0.181818,2.424837,37342.818792,2.70974,254.805195,7138.75
20220613,5,-0.26,13.300637,81.159236,5.86,0.157792,0.162338,18.810458,38816.510067,2.735714,259.025974,6504.5
20220613,6,-0,14.198089,76.929936,5.793333,0.098701,0.188312,25.104575,42244.496644,2.985065,269.935065,5644.5
20220613,7,0.26,15.074522,72.127389,5.646667,0.105195,0.188312,29.575163,44876.107383,3.461039,276.038961,5968.75
20220613,8,0.5,15.914013,67.063694,5.413333,0.106494,0.188312,32.699346,46527.248322,3.9,281.623377,7850.75
20220613,9,0.71,16.508917,62.923567,5.433333,0.118831,0.24026,33.320261,48578.590604,4.392857,289.415584,10497
20220613,10,0.87,16.985987,59.828025,5.32,0.144805,0.311688,33.402597,49492.483221,4.754545,289.415584,13254.5
20220613,11,0.97,17.476433,56.77707,4.993289,0.091558,0.253247,36.149351,53294.765101,5.079221,288.181818,15733.25
20220613,12,1,17.686624,54.77707,4.766667,0.14902,0.267974,35.11039,53610,5.367532,291.103896,17188.75
20220613,13,0.97,17.93121,53.203822,4.48,0.046104,0.253247,36.611842,53586.442953,5.575325,291.233766,18096.25
20220613,14,0.87,18.134395,51.101911,4.573333,0.035065,0.201299,37.572368,55818.187919,5.681046,291.688312,19486.5
20220613,15,0.71,18.188535,49.828025,4.013333,0.013636,0.12987,38.104575,59192.483221,5.462338,300.064935,18437.5
20220613,16,0.5,18.065605,49.369427,4.026667,0.011688,0.12987,38.655844,57855.973154,5.353896,302.662338,17498.5
20220613,17,0.26,17.675796,49.643312,3.486667,0.004575,0.098039,40.577922,59407.181208,5.099351,307.272727,15474.5
20220613,18,0,16.936943,52.127389,3.38,0.018301,0.065359,42.181818,59980.134228,4.599351,305.194805,12568.5
20220613,19,-0.26,15.611465,57.433121,3.32,0.001948,0.051948,38.805195,59783.489933,3.898052,301.298701,9883.25
20220613,20,-0.5,13.967516,64.261146,2.786667,0.001948,0.032468,7.376623,57195.704698,3.043506,272.922078,8124.25
20220613,21,-0.71,12.686624,70.10828,2.826667,0.007143,0.058442,0,56252.61745,2.677922,254.415584,8179.75
20220613,22,-0.87,11.754777,74.261146,2.946667,0.003247,0.045455,0,53627.181208,2.533766,244.415584,7983.75
20220613,23,-0.97,10.968153,77.146497,2.766667,0.001299,0.038961,0,52150.536913,2.445455,235.12987,7814
20220614,0,-1,10.279618,79.872611,2.413333,0,0.012987,0,50312.684564,2.427922,231.038961,7626.25
20220614,1,-0.97,9.688535,82.127389,2.646667,0,0.006494,0,47557.718121,2.351613,216.903226,7116.25
20220614,2,-0.87,9.169427,84.178344,3.24,0,0,0,44080.805369,2.314839,209.032258,6579.25
20220614,3,-0.71,8.773248,85.643312,4.146667,0,0.006494,0,41938.187919,2.22,208.580645,6038.5
20220614,4,-0.5,8.908917,85.414013,4.786667,0,0.012987,5.064935,41230.33557,2.221935,204.83871,5113
20220614,5,-0.26,10.532484,80.356688,4.273333,0,0.012987,35.831169,43190.604027,2.163871,194.451613,4049.5
20220614,6,-0,12.481529,72.732484,4.326667,0,0,45.512987,47459.932886,2.28129,206.709677,3333.75
20220614,7,0.26,14.227389,64.821656,4.513333,0,0.012903,48.798701,48098.85906,2.625161,198.258065,3490.5
20220614,8,0.5,15.574359,58.282051,4.493333,0,0,47.287582,52338.85906,2.929221,205.483871,4114
20220614,9,0.71,16.550641,53.75641,4.456376,0,0,43.934211,54472.684564,3.067532,222.207792,4092
20220614,10,0.87,17.419231,50.653846,4.080537,0,0,41.796053,53415.302013,3.205844,227.612903,4065.75
20220614,11,0.97,18.296154,48.121795,3.773333,0,0.006452,43.072368,54067.114094,3.288961,234.774194,4112.25
20220614,12,1,19.064744,45.99359,3.74,0,0.025806,44.901961,55579.127517,3.330968,236.967742,4092.5
20220614,13,0.97,19.7,44.211538,3.793333,0,0.006452,46.686275,56473.087248,3.351613,223.483871,3863.75
20220614,14,0.87,20.273077,43.519231,4.293333,0,0,47.202614,59104.228188,3.280645,215.354839,3554
20220614,15,0.71,20.549359,43.032051,4.253333,0,0,48.143791,58454.697987,3.164516,192.967742,2895
20220614,16,0.5,20.591026,43.211538,4.706667,0,0.012903,49.084967,59297.04698,3.043871,208.83871,2120.5
20220614,17,0.26,20.363462,43.980769,4.8,0,0,49.169935,59753.489933,2.850968,190.064516,1508.5
20220614,18,0,19.552564,47.416667,4.933333,0,0,48.816993,59995.973154,2.729677,184.83871,1219.5
20220614,19,-0.26,17.882692,54.288462,5.326667,0,0,37.607843,59895.167785,2.425161,162.903226,1468
20220614,20,-0.5,15.880769,61.730769,5.253333,0,0,5.797386,58253.020134,2.169677,127.483871,2358
20220614,21,-0.71,14.548718,67.096154,4.58,0,0,0,56964.42953,2.083871,125.16129,3607.75
20220614,22,-0.87,13.372436,71.538462,4.266667,0,0,0,54181.208054,1.970779,133.181818,4813.75
20220614,23,-0.97,12.583974,74.621795,3.84,0,0,0,52051.342282,1.911688,144.155844,5079
20220615,0,-1,11.883333,77.192308,3.906667,0,0,0,49493.892617,1.926623,139.350649,5047.25
20220615,1,-0.97,11.325,79.314103,3.526667,0,0,0,47066.442953,1.887662,143.506494,4632
20220615,2,-0.87,10.74359,81.096154,2.98,0,0,0,45048.657718,1.80974,150.519481,4385.75
20220615,3,-0.71,10.303205,82.621795,2.62,0,0,0,43370.268456,1.776623,148.896104,4053
20220615,4,-0.5,10.616667,81.942308,2.433333,0,0,9.098039,42653.221477,1.724675,147.207792,3714.75
20220615,5,-0.26,12.855128,75.185897,2.846667,0,0,44.496732,47423.557047,1.658442,160.519481,3075.75
20220615,6,-0,15.21859,66.884615,2.833333,0,0,50.490196,50346.241611,1.732468,139.61039,1846
20220615,7,0.26,17.371795,59.173077,2.7,0,0,51.712418,51769.66443,2.047403,146.363636,740
20220615,8,0.5,19.171795,52.99359,2.604027,0,0,52.607843,54892.432432,2.262338,144.935065,529.25
20220615,9,0.71,20.669231,48.128205,2.472973,0,0,54.276316,54142.380952,2.362338,150.909091,588.75
20220615,10,0.87,21.863462,44.679487,2.187919,0,0,53.973684,56353.513514,2.474675,155.12987,597.25
20220615,11,0.97,22.883333,41.532051,1.986667,0,0,55.039474,55567.094595,2.57987,162.597403,560
20220615,12,1,23.709615,39.371795,1.84,0,0.006452,55.503268,55777.919463,2.603247,174.61039,615.75
20220615,13,0.97,24.377564,37.448718,1.993289,0,0,55.529412,58748.389262,2.602597,189.675325,733.5
20220615,14,0.87,24.866026,36.166667,2.273333,0,0,56.437908,57566.912752,2.622078,212.903226,922.75
20220615,15,0.71,25.151923,35.403846,2.14,0,0,57.424837,59786.442953,2.609677,210.322581,1181.75
20220615,16,0.5,25.077564,36.019231,2.613333,0,0,57.111111,58556.241611,2.669032,219.677419,1610.5
20220615,17,0.26,24.550641,37.660256,3.106667,0,0,56.869281,60280.536913,2.628387,204.774194,2072.75
20220615,18,0,23.544231,41.224359,3.313333,0,0,56.228758,60239.194631,2.587097,201.548387,3015
20220615,19,-0.26,21.432051,48.455128,3.786667,0,0,44.522876,58484.42953,2.412258,180.258065,3827
20220615,20,-0.5,19.064103,56.294872,4,0,0,4.627451,58103.557047,2.235484,177.483871,5006.75
20220615,21,-0.71,17.564103,61.814103,4.293333,0,0,0,56799.463087,2.130968,158.064516,5837.5
20220615,22,-0.87,16.474359,65.903846,4.273333,0,0,0,56010.805369,2.070968,157.032258,6026.5
20220615,23,-0.97,15.697436,68.519231,4.593333,0,0,0,55193.087248,2.116129,169.806452,5574
20220616,0,-1,15.110256,70.608974,4.84,0,0.006452,0,53971.879195,2.09871,175.032258,4825.75
20220616,1,-0.97,14.521795,73.038462,5.2,0.002581,0.012903,0,52685.838926,2.046452,171.419355,4185.25
20220616,2,-0.87,14.007692,75.282051,5.693333,0,0,0,50646.644295,1.983226,177.032258,3708
20220616,3,-0.71,13.633333,76.724359,5.746667,0.001935,0.012903,0,49539.261745,1.968387,194.387097,3636.5
20220616,4,-0.5,13.748077,77.108974,6.006667,0.000645,0.012903,1.202614,48740,2.078065,218.516129,4165.25
20220616,5,-0.26,14.866026,74.358974,6.1,0,0.025806,19.287582,49551.744966,2.025806,229.16129,4113
20220616,6,-0,16.505769,68.647436,6.053333,0,0.051613,30.039216,51322.61745,2.231613,229.806452,3193.25
20220616,7,0.26,18.052564,63.288462,5.706667,0.057419,0.064516,36.915033,52803.221477,2.671613,228.129032,2786.25
20220616,8,0.5,19.357051,59.057692,5.266667,0.052903,0.083871,42.30719,50234.563758,3.042581,234.580645,3299.5
20220616,9,0.71,20.342308,55.205128,4.646667,0.044516,0.090323,43.75817,53087.449664,3.521935,256.903226,4100.5
20220616,10,0.87,21.315385,51.333333,3.906667,0.032903,0.064516,47.339869,53250.604027,3.825806,265.290323,4583
20220616,11,0.97,22.080769,48.358974,3.346667,0.02,0.058065,48.555556,56344.966443,3.963462,281.217949,4948.25
20220616,12,1,22.678205,45.634615,3.086667,0.015484,0.051613,49.581699,55904.966443,4.186538,286.410256,5617.75
20220616,13,0.97,23.101911,43.121019,2.350993,0.013548,0.051613,50.803922,56783.959732,4.283333,294.615385,6357
20220616,14,0.87,23.353503,41.624204,2.113333,0.02,0.051613,52.746753,59190.872483,4.521154,296.089744,7371.75
20220616,15,0.71,23.321656,41.031847,1.933775,0.022581,0.03871,52.37013,57856.333333,4.659615,296.025641,8592.5
20220616,16,0.5,23.116561,41.095541,1.900662,0.043226,0.032258,54.590909,60257,4.733974,299.551282,9579
20220616,17,0.26,22.494904,42.292994,2.251656,0,0.025806,55.675325,60404.2,4.647436,296.730769,9859.25
20220616,18,0,21.41465,45.197452,2.980132,0.000645,0.006452,52.538961,61830.2,4.330128,283.076923,8535.5
20220616,19,-0.26,19.803822,50.261146,4.178808,0.003871,0.006452,38.279221,61660.333333,3.625,278.910256,6316.25
20220616,20,-0.5,17.866242,56.796178,5.278146,0,0,4.980519,59515.066667,2.948077,268.397436,5974.75
20220616,21,-0.71,16.440127,62.063694,5.94702,0,0,0,58631.733333,2.575641,249.615385,6093.75
20220616,22,-0.87,15.446497,66.025478,5.761589,0,0,0,57276.866667,2.379487,240.576923,6608.75
20220616,23,-0.97,14.548408,69.414013,5.417219,0,0.006452,0,55184.333333,2.312821,226.794872,5804.25
20220617,0,-1,13.698089,72.592357,4.913907,0,0,0,53509.6,2.159615,218.012821,5051.25
20220617,1,-0.97,12.861783,75.535032,4.794702,0,0,0,51064.8,2.061538,215.576923,4035.75
20220617,2,-0.87,12.189809,78.121019,4.271523,0,0,0,48857.866667,1.982692,217.371795,3411.5
20220617,3,-0.71,11.485987,81.031847,4.298013,0,0,0.025974,46213.533333,1.858333,210.192308,2785.75
20220617,4,-0.5,11.771975,80.076433,4.152318,0,0.006452,13.084416,44984.333333,1.755128,204.615385,2913.25
20220617,5,-0.26,13.794268,73.764331,4.231788,0,0.006452,50.337662,47368.266667,1.732692,209.230769,2813.5
20220617,6,-0,15.984076,65.821656,4.476821,0,0,57.019481,50496.4,1.917949,211.858974,2069.5
20220617,7,0.26,17.843949,58.738854,5.211921,0,0.006452,55.824675,52957.466667,2.188462,214.74359,1234.75
20220617,8,0.5,19.387898,52.828025,5.853333,0,0.025806,54.506494,54227.8,2.470513,215.25641,1302.75
20220617,9,0.71,20.673248,47.968153,5.847682,0,0.012903,53.448052,55545.133333,2.709615,218.397436,1778
20220617,10,0.87,21.715287,44.203822,5.675497,0,0.012903,53.37013,58636.8,2.842308,221.923077,1603.75
20220617,11,0.97,22.730573,41.057325,5.410596,0,0.03871,52.266234,58609.666667,2.766026,222.371795,1485.5
20220617,12,1,23.621656,38.745223,5.463576,0,0.045161,49.707792,60858.333333,2.788462,226.730769,1556.25
20220617,13,0.97,24.235032,37.127389,5.596026,0,0.045161,47.188312,60340.866667,2.826923,232.948718,1903
20220617,14,0.87,24.682051,36.224359,6.06,0,0.071429,43.169935,61429.66443,2.811613,224.166667,1930
20220617,15,0.71,24.930128,36.00641,6.493333,0.000649,0.064935,39.535948,59618.926174,2.769677,235.741935,1817.5
20220617,16,0.5,24.875641,36.423077,6.746667,0,0.051948,37.843137,60904.966443,2.730323,238.064516,1671.25
20220617,17,0.26,24.486538,38.121795,6.853333,0,0.071429,33.084967,62764.161074,2.517419,239.548387,1610.75
20220617,18,0,23.758333,41.807692,7.04,0,0.064935,29.816993,63041.879195,2.216129,225.935484,1950
20220617,19,-0.26,22.108333,48.358974,6.98,0,0.084416,17.72549,61670.671141,1.911613,183.032258,2809.25
20220617,20,-0.5,20.319231,54.384615,7.436242,0,0.051948,0.496732,59235.704698,1.870968,171.290323,4293.25
20220617,21,-0.71,19.177564,57.884615,7.386667,0,0.038961,0,61041.812081,1.908387,168,6200.25
20220617,22,-0.87,18.288462,60.955128,7.02,0,0,0,60973.154362,2.053548,171.741935,8862
20220617,23,-0.97,17.642949,62.769231,6.606667,0,0,0,61471.342282,2.107097,171.806452,11305.75
