date,hour,solar,hydro,wind_onshore,wind_offshore,nuclear,natural_gas,coal,brown_coal,biomass,other_conventional,other_renewables,pumped_storage,power_consumption_germany
20220622,22,0.25,1903.0,4919.0,176.25,2684.75,3761.5,7993.75,13333.0,4423.5,1202.25,106.0,2140.5,52228.0
20220622,23,0.0,1861.25,5416.0,130.5,2688.75,3514.25,8008.5,13298.75,4327.5,1203.5,106.0,969.5,48637.5
20220623,00,0.0,1783.5,4942.0,88.25,2691.75,3741.5,7985.5,13534.5,4202.25,1211.25,106.25,181.75,45533.0
20220623,01,0.0,1896.5,4334.0,80.25,2693.0,3696.5,8098.5,13427.25,4188.5,1217.0,107.0,138.25,43711.5
20220623,02,0.0,1750.25,3822.25,61.5,2696.25,3470.5,8085.25,13446.25,4166.75,1221.0,107.0,54.75,42611.5
20220623,03,0.0,1754.5,3435.0,94.0,2696.25,3422.0,8087.25,13468.25,4156.25,1224.0,107.0,92.5,42603.25
20220623,04,5.5,1740.5,3448.75,132.0,2695.0,3473.25,7983.5,13712.0,4204.0,1222.0,107.0,109.5,43616.75
20220623,05,422.25,1751.25,3901.25,93.25,2698.75,3763.75,7860.0,13766.75,4292.75,1218.25,107.0,233.5,45749.25
20220623,06,2523.75,1756.75,3728.75,150.0,2699.0,4115.25,7820.25,13841.5,4497.25,1216.0,107.0,1237.0,52481.0
20220623,07,7509.25,1939.75,2721.25,207.75,2692.5,4181.0,8068.5,13824.0,4602.25,1214.5,106.5,3532.0,57170.5
20220623,08,14633.0,1836.0,1348.0,277.75,2537.75,4087.0,8123.75,13812.5,4569.25,1213.5,106.0,1979.75,60436.25
20220623,09,22714.75,1703.25,955.25,312.75,2519.0,3803.0,8076.0,13491.5,4395.75,1213.25,105.0,572.75,61554.5
20220623,10,29110.25,1786.5,1098.5,436.5,2516.75,3396.25,7907.25,12923.75,4270.25,1213.75,105.0,302.0,62979.25
20220623,11,33284.5,1782.5,1502.5,555.5,2511.5,3212.25,7732.0,12387.5,4194.75,1150.75,102.5,209.25,64690.0
20220623,12,35313.5,1748.25,1873.5,720.75,2503.5,2875.0,7796.0,12035.5,4149.5,1087.0,101.75,36.0,64912.75
20220623,13,35429.25,1903.75,2000.0,820.0,2504.5,2770.0,7718.75,11937.0,4146.0,1089.0,101.0,44.5,64677.75
20220623,14,34101.75,1897.0,1990.0,899.0,2503.5,2773.0,7798.0,11911.75,4155.75,1086.75,100.75,91.0,63792.5
20220623,15,31090.0,1880.25,2149.25,1127.75,2506.5,2936.5,7756.5,11982.75,4169.25,1178.0,101.0,195.5,62669.75
20220623,16,26442.75,1933.5,2440.25,1403.5,2629.75,3390.0,7387.0,12382.75,4218.25,1083.0,100.75,605.5,60714.0
20220623,17,19868.5,1943.75,2824.0,1795.0,2650.75,3824.25,7356.75,12612.75,4319.25,1086.75,99.0,1138.0,59941.75
20220623,18,11931.0,2031.25,3491.25,2014.25,2650.5,3970.75,7258.5,12965.5,4468.75,1086.5,99.75,3839.5,59475.5
20220623,19,5131.0,2145.0,4612.25,2365.5,2648.75,4032.25,6962.25,12763.25,4547.5,1109.0,102.0,6540.5,58693.75
20220623,20,1627.75,1969.0,6369.0,3176.25,2645.75,4139.75,6931.25,12732.25,4561.0,1212.0,102.75,5386.5,56947.0
20220623,21,148.0,1862.75,10133.0,3936.25,2648.5,4008.75,7114.25,12433.75,4492.5,1098.0,103.5,2145.25,54782.0
20220623,22,0.25,1744.0,14194.75,4412.25,2652.75,3408.5,7476.75,12142.25,4335.75,1098.5,104.0,501.75,53461.5
20220623,23,0.0,1726.0,16785.25,4232.75,2657.0,2423.0,7302.25,12199.5,4261.75,1101.0,104.75,285.5,50073.0
20220624,00,0.0,1733.0,17944.0,4221.25,2654.5,1701.25,6838.25,12133.75,4163.0,1113.0,106.0,148.0,47115.25
20220624,01,0.0,1784.75,17782.5,4473.5,2668.5,1537.75,5868.25,11562.75,4151.5,1121.25,106.0,56.5,46323.25
20220624,02,0.0,1854.0,17840.5,4517.0,2673.75,1522.5,5508.75,11286.5,4156.0,1120.0,106.0,44.75,45298.75
20220624,03,0.0,1832.75,16960.0,3713.5,2680.5,1551.0,5440.25,11007.25,4160.75,1120.25,106.0,125.25,45574.0
20220624,04,5.75,1769.0,16009.75,3372.75,2681.0,1556.75,5995.75,10854.0,4167.75,1112.0,106.75,53.5,45849.75
20220624,05,407.25,1778.0,14713.25,3305.25,2680.25,1612.5,6444.5,11775.0,4236.5,1116.5,107.0,17.5,48396.75
20220624,06,2246.25,1934.5,13068.75,3554.25,2684.25,2461.25,7332.5,12471.75,4409.0,1107.0,107.0,328.5,54326.5
20220624,07,6164.25,1936.0,9632.75,4265.5,2681.75,3088.5,7503.25,12006.75,4552.0,1116.0,107.0,2960.25,59420.5
20220624,08,11195.0,1784.0,7656.75,3348.0,2685.0,3160.0,7533.5,11703.5,4573.0,1116.0,106.0,4065.75,61698.75
20220624,09,16417.25,1709.75,7418.0,3270.75,2685.25,3144.5,7488.0,11773.25,4470.5,1102.25,105.5,2583.25,63148.5
20220624,10,19943.75,1786.0,8414.0,2853.75,2685.75,3103.75,7409.5,11303.75,4330.5,1134.75,105.0,946.5,64849.0
20220624,11,22427.25,1800.0,9238.5,1367.0,2682.5,2905.0,7480.75,11284.25,4300.75,1225.25,105.0,1290.25,65313.0
20220624,12,23938.0,1872.25,10050.25,1158.75,2668.5,2624.25,7351.5,11340.75,4230.75,1233.5,104.0,1130.0,65229.25
20220624,13,23458.0,1927.0,9999.0,1540.25,2675.5,2598.25,7152.5,11322.25,4209.75,1222.5,104.0,285.75,64538.0
20220624,14,21179.0,1919.75,9679.75,1659.0,2681.25,2576.75,7095.0,11098.75,4191.25,1225.5,104.0,426.0,62952.0
20220624,15,18020.0,1861.75,9552.0,2243.75,2676.25,2503.0,7124.75,11450.25,4179.0,1222.0,105.0,318.0,62306.75
20220624,16,14941.0,1940.25,8422.0,1607.5,2674.75,2451.5,7039.5,11755.25,4263.75,1237.25,108.0,1120.5,60334.5
20220624,17,10427.0,1959.25,6353.25,1525.5,2677.75,2276.5,6993.0,11821.25,4434.25,1236.75,108.5,2368.0,60107.75
20220624,18,6402.0,1999.75,4912.0,1547.75,2685.5,2308.5,7184.75,12021.0,4546.25,1233.5,108.75,2386.75,59797.0
20220624,19,3400.25,1996.0,4930.25,1119.0,2683.25,2479.5,7089.75,12328.5,4595.0,1219.0,108.5,3314.75,57823.0
20220624,20,1172.0,1855.0,5772.5,1063.5,2683.25,2571.0,6840.75,12465.25,4545.75,1203.75,109.25,2570.5,55670.0
20220624,21,114.0,1815.0,5935.75,1125.0,2680.75,2579.25,6812.75,12416.0,4497.0,1190.25,110.0,2685.0,52474.75
20220624,22,0.25,1836.5,5438.0,1259.5,2677.75,2333.0,6648.0,12422.5,4444.25,1153.0,110.25,2379.0,49941.5
20220624,23,0.0,2054.5,5364.75,1372.5,2752.0,2268.75,6628.5,12431.5,4349.25,1138.75,111.0,1197.0,46420.5
20220625,00,0.0,1908.75,5897.5,1366.5,2921.25,1555.75,6483.25,12453.75,4274.0,1148.0,111.0,329.0,44991.25
20220625,01,0.0,1780.75,6024.75,1414.0,3262.25,1536.75,6476.5,12435.0,4206.75,1152.25,111.0,22.5,43074.0
20220625,02,0.0,1810.75,6071.25,1256.5,3286.25,1514.25,6198.5,12448.75,4183.75,1156.5,111.0,12.5,41593.75
20220625,03,0.0,1764.0,5930.5,1184.25,3441.0,1529.0,6193.75,12419.25,4146.75,1162.75,111.0,10.0,40633.5
20220625,04,3.0,1798.0,5708.5,1148.25,3564.25,1523.25,6249.75,12468.25,4164.75,1151.75,111.0,33.25,40399.5
20220625,05,317.5,1848.75,5528.5,1087.5,3740.25,1514.75,6357.0,12474.75,4239.75,1155.5,111.0,48.75,40367.5
20220625,06,2074.0,1893.0,4584.25,1288.0,3836.25,1496.5,6503.25,12468.75,4375.5,1157.75,111.0,98.5,42367.5
20220625,07,5941.5,1977.0,3244.25,1288.25,3798.0,1487.0,6579.75,12458.0,4440.25,1159.5,111.0,459.25,44795.25
20220625,08,11717.0,1967.0,2065.75,1274.5,3874.0,1485.0,6510.75,12445.0,4430.25,1144.25,110.0,858.5,48392.25
20220625,09,18733.5,1966.75,1559.0,1285.0,3936.5,1495.25,6358.0,12418.0,4372.0,1128.75,109.5,396.75,51076.25
20220625,10,24565.0,1960.75,1497.5,1120.5,3953.75,1498.5,5740.75,12387.5,4282.75,1138.75,109.0,10.25,52998.25
20220625,11,28244.0,1856.0,1498.0,987.0,3948.25,1498.5,5165.5,12427.0,4280.5,1133.75,108.75,6.25,53726.0
20220625,12,29943.25,1863.75,1583.0,716.5,3936.25,1495.0,4627.5,12456.0,4205.75,1132.25,108.0,1.0,53106.5
20220625,13,30134.25,1878.5,1499.25,385.5,3934.0,1492.75,3991.0,12406.5,4175.75,1129.5,107.75,1.0,51844.5
20220625,14,28681.0,1876.75,1442.25,197.75,3935.75,1476.25,3865.25,12142.25,4184.0,1118.25,107.0,1.0,50678.5
20220625,15,25674.75,1850.5,1454.5,153.0,3945.25,1521.75,4322.75,12419.5,4205.25,1110.25,107.0,5.5,49791.25
20220625,16,21804.5,1826.75,1480.0,74.5,3951.5,1536.5,5657.5,12376.25,4239.5,1115.5,106.5,84.5,48997.0
20220625,17,16476.75,1864.75,1434.5,51.25,3953.5,1544.0,6450.5,12274.25,4331.5,1113.0,106.0,935.5,49261.25
20220625,18,10075.75,1814.75,1156.75,41.25,3956.75,1573.5,6694.5,11885.0,4472.5,1113.0,106.0,3439.75,49389.75
20220625,19,4609.75,1846.0,1162.25,60.25,3958.25,1600.0,6763.75,11857.5,4534.5,1113.5,107.0,5040.25,48466.0
20220625,20,1425.5,1859.25,1414.5,134.75,3957.5,1603.75,6773.0,11866.75,4527.0,1123.25,107.0,5545.0,47120.0
20220625,21,129.0,1847.5,1853.25,297.75,3957.25,1593.5,6518.25,11890.75,4493.25,1123.25,108.0,5301.0,45642.0
20220625,22,0.25,1803.25,2067.5,500.75,3960.0,1602.25,6286.5,11848.75,4408.5,1126.0,109.0,5395.25,44579.75
20220625,23,0.0,1637.5,2604.75,832.75,3957.75,1590.0,6230.25,11837.0,4341.5,1135.0,109.0,3955.75,41808.5
20220626,00,0.0,1574.75,3481.5,1409.25,3960.75,1523.75,5897.5,11849.5,4237.25,1108.0,109.5,893.25,39371.75
20220626,01,0.0,1582.5,3886.75,1799.0,3969.0,1571.0,5740.5,11867.75,4209.0,1115.75,110.0,411.75,38177.75
20220626,02,0.0,1589.75,4301.25,1752.25,3971.5,1565.0,5691.75,11878.25,4204.5,1113.5,110.25,109.75,37019.75
20220626,03,0.0,1562.25,4412.5,1668.75,3969.0,1562.0,5091.0,11877.25,4200.0,1118.25,111.0,45.5,36925.5
20220626,04,4.0,1597.75,4551.5,1903.25,3973.0,1559.5,4707.25,11845.25,4198.0,1109.0,111.0,60.5,36973.5
20220626,05,408.0,1554.5,4334.25,1513.25,3968.5,1562.5,4365.25,11890.5,4231.5,1110.25,110.0,32.75,36583.25
20220626,06,2649.0,1590.0,3630.0,1168.25,3971.0,1568.0,3826.0,11880.5,4312.0,1118.25,109.75,69.75,37259.25
20220626,07,7339.0,1548.5,2631.0,593.25,3980.0,1555.75,3192.5,11877.25,4351.5,1107.5,108.5,89.75,39301.75
20220626,08,14012.25,1655.0,1777.25,565.5,3976.5,1542.75,3195.75,11880.25,4322.0,1098.75,108.0,7.0,42506.5
20220626,09,21111.25,1694.25,1599.0,852.25,3882.0,1538.5,2822.25,11781.25,4279.25,1102.0,107.25,44.0,45666.0
20220626,10,26637.5,1694.0,1862.0,747.75,3450.5,1530.0,2418.75,11561.25,4221.75,1101.5,106.5,3.25,47630.5
20220626,11,29763.0,1701.75,2245.75,635.0,3409.5,1495.0,2364.75,10693.0,4203.5,1098.25,106.0,1.5,49398.75
20220626,12,30326.25,1683.25,2729.0,690.25,3454.75,1488.5,2357.0,10402.5,4168.5,1102.5,105.0,5.0,49874.5
20220626,13,29019.25,1682.0,2860.5,427.0,3468.5,1452.75,2435.25,10380.0,4150.75,1095.75,105.0,4.0,48456.75
20220626,14,27431.5,1715.5,2443.25,230.0,3465.5,1455.0,2546.25,10767.0,4124.5,1087.75,104.5,81.5,47155.0
20220626,15,24712.5,1685.75,2019.75,166.0,3725.5,1505.0,3005.25,11515.5,4138.25,1093.5,104.0,113.75,46112.5
20220626,16,20833.0,1684.0,1956.75,136.75,3919.75,1534.25,3971.25,11639.0,4183.75,1098.75,104.0,174.25,46037.0
20220626,17,15520.25,1732.75,1736.0,76.0,3942.75,1637.0,5053.5,11830.75,4265.25,1094.0,103.25,514.75,46902.75
20220626,18,9414.25,1797.25,2145.75,13.0,3947.75,2055.75,5601.25,11826.5,4383.0,1094.75,103.0,2554.5,47074.0
20220626,19,4142.25,1813.75,2575.25,27.25,3948.5,2459.5,5873.75,12304.5,4476.75,1097.75,103.5,2606.5,46724.75
20220626,20,1179.75,1661.0,3238.5,93.0,3952.25,2631.0,6035.0,12551.25,4500.25,1099.0,104.25,2822.25,46414.5
20220626,21,78.5,1629.25,4238.25,215.0,3952.0,2788.75,6047.75,12778.75,4482.25,1105.5,105.25,1579.0,45546.25
20220626,22,0.0,1625.5,5399.5,308.25,3953.5,2870.5,5857.75,12858.5,4431.75,1105.0,106.0,1722.0,45153.0
20220626,23,0.0,1599.75,6471.5,410.0,3954.0,2750.0,5920.25,12799.75,4346.75,1098.0,106.5,798.0,42646.25
20220627,00,0.0,1558.75,7223.0,576.75,3951.25,2467.25,5921.0,12823.25,4162.0,1115.75,107.0,226.0,40969.0
20220627,01,0.0,1594.0,6853.25,518.5,3959.75,2392.25,6042.0,12827.5,4101.25,1127.5,107.75,67.75,40531.75
20220627,02,0.0,1644.5,6461.75,320.25,3965.5,2351.25,6085.75,12826.5,4082.25,1127.5,108.0,106.75,40069.75
20220627,03,0.0,1569.25,6938.0,353.75,3972.75,2327.75,6393.75,12729.5,4096.25,1121.25,108.0,5.0,40214.5
20220627,04,4.25,1581.5,5828.25,499.0,3974.25,2390.5,6667.25,12764.0,4105.75,1118.75,108.0,36.0,41168.25
20220627,05,357.5,1625.5,5147.25,662.25,3974.0,2734.75,7075.0,12717.75,4167.0,1120.0,108.0,11.25,44201.5
20220627,06,2176.5,1787.5,4818.75,599.25,3969.25,3226.25,7208.5,12678.75,4347.75,1111.5,108.0,435.75,51174.25
20220627,07,6148.25,1883.25,3274.0,573.0,3970.75,3432.25,7247.75,12902.5,4476.0,1102.5,108.0,2426.5,57082.5
20220627,08,11302.0,1840.0,2798.5,442.0,3970.25,3461.0,7269.25,13209.5,4513.5,1108.0,107.75,4996.5,60602.5
20220627,09,16533.5,1836.25,2069.25,306.0,3966.0,3549.5,7211.0,13262.0,4455.5,1110.5,106.75,3538.25,62209.5
20220627,10,20678.75,1877.75,2415.5,301.5,3965.0,3753.0,7143.0,13116.5,4324.5,1102.25,106.0,2556.0,63648.5
20220627,11,23809.25,1965.75,2632.5,292.0,3953.5,3667.25,7143.0,13103.25,4249.25,1093.0,105.0,2402.0,64870.75
20220627,12,24899.0,1930.25,3068.5,363.25,3828.75,3654.75,7110.5,12871.0,4140.5,1099.25,104.25,2069.75,64426.75
20220627,13,24221.75,1840.25,3754.25,463.25,3835.75,3609.75,7194.25,12821.25,4108.75,1091.0,103.0,825.5,63985.5
20220627,14,22500.25,1767.5,4638.0,612.5,3855.75,3562.75,7377.25,12817.75,4078.25,1096.75,101.75,515.75,63100.75
20220627,15,19941.5,1616.0,6470.5,772.0,3831.25,3587.75,7379.75,12766.25,4118.75,1100.25,101.25,528.25,61597.25
20220627,16,16790.0,1578.0,8340.5,1092.25,3824.5,3479.25,7375.25,12738.25,4189.25,1118.0,103.0,133.75,61106.25
20220627,17,12675.0,1685.25,8699.0,870.25,3842.25,3375.75,7353.0,12909.25,4392.5,1122.25,104.0,370.75,61644.0
20220627,18,7539.25,1782.75,8364.75,965.75,3935.25,3671.75,7379.25,13460.75,4512.0,1126.25,105.0,2279.0,61158.25
20220627,19,3663.75,1693.75,8498.25,888.5,3943.25,3768.0,7377.5,13702.75,4535.75,1123.0,105.0,3770.0,59856.25
20220627,20,1244.0,1784.25,8902.0,856.5,3950.0,3548.5,7393.75,13733.5,4482.0,1136.5,106.0,3081.25,57564.5
20220627,21,151.5,1717.0,7958.5,876.25,3960.75,3544.75,7392.75,13748.25,4414.5,1138.5,106.0,2059.0,54709.5
20220627,22,0.25,1734.5,7896.5,1117.75,3974.25,3482.0,7387.25,13729.25,4322.5,1136.0,106.75,1668.25,52776.0
20220627,23,0.0,1665.75,7414.0,1171.5,3978.5,2934.75,7306.25,13568.0,4208.25,1129.75,107.75,647.0,49368.0
20220628,00,0.0,1688.25,6590.0,800.5,3986.5,3069.75,7318.25,13354.0,4099.75,1113.25,108.0,120.25,46047.5
20220628,01,0.0,1767.75,5646.25,435.25,3977.75,3014.25,7183.25,13300.5,4077.0,1121.5,108.0,404.0,43809.25
20220628,02,0.0,1671.0,5295.75,324.0,3981.5,3001.25,6897.75,13320.25,4073.5,1123.75,108.75,103.75,42554.75
20220628,03,0.0,1818.25,5081.5,443.75,3981.5,3011.5,6950.75,13326.25,4067.0,1121.0,109.0,120.75,42869.5
20220628,04,1.25,1905.25,4830.25,631.5,3985.25,3044.75,7132.25,13352.0,4074.5,1111.0,109.0,81.0,43783.75
20220628,05,245.75,1831.0,4803.25,884.0,3987.75,3121.75,7262.0,13371.0,4139.5,1026.5,109.0,65.5,46156.25
20220628,06,2045.25,1781.5,4875.0,982.5,3999.0,3435.25,7466.0,13485.0,4350.5,1037.0,109.0,448.25,52768.5
20220628,07,6215.75,1834.0,4295.75,1152.0,4002.5,3405.5,7438.75,13346.5,4422.5,1038.5,109.5,806.5,57989.0
20220628,08,12544.75,1845.25,3579.25,908.0,4002.25,3323.75,7512.0,13358.5,4482.75,1052.5,109.0,1669.25,61167.5
20220628,09,19652.0,1787.0,2867.75,909.25,3994.5,2869.25,7315.5,13550.75,4409.75,1032.25,109.0,555.0,62259.0
20220628,10,25449.5,1767.25,2443.25,992.75,3990.0,2764.5,6783.5,13412.0,4272.75,1053.0,109.25,133.5,63687.0
20220628,11,28963.25,1751.5,1986.25,911.0,3987.75,2662.75,6578.25,13203.5,4231.5,1050.0,108.25,274.75,64966.0
20220628,12,30180.5,1719.75,1739.75,681.5,3986.75,2611.75,6836.25,13139.25,4159.25,1057.0,108.0,44.0,64398.0
20220628,13,30069.75,1664.0,1600.75,526.25,3943.75,2632.75,6885.25,12843.75,4147.25,1052.25,108.0,4.25,63293.25
20220628,14,28667.0,1691.25,1378.75,371.25,3903.0,2614.25,6887.75,13156.25,4146.0,1039.0,108.75,75.25,61924.25
20220628,15,25891.25,1666.5,1214.5,244.25,3980.25,3037.5,7338.0,13317.5,4167.25,1106.25,109.0,78.0,60168.25
20220628,16,22040.0,1697.5,1031.25,179.5,3978.25,2875.0,7216.25,13564.25,4258.5,1132.75,109.0,354.0,59299.75
20220628,17,16083.75,1873.25,1097.0,139.0,3976.5,3463.5,7113.0,13868.25,4446.25,1132.5,110.0,1959.5,58998.0
20220628,18,10031.75,2016.5,1173.75,123.0,3974.5,3663.5,7141.75,14138.5,4566.0,1135.0,110.0,5403.25,58630.0
20220628,19,5066.5,2073.0,1392.25,221.0,3974.25,3674.25,7088.0,14152.75,4612.5,1135.25,110.0,6288.75,57395.75
20220628,20,1726.5,2093.75,1939.25,382.5,3975.0,3581.25,6968.25,14153.5,4579.5,1137.0,110.0,6088.25,55776.75
20220628,21,182.75,2083.5,3266.25,476.5,3973.25,3587.0,6967.5,14173.5,4512.75,1138.25,110.0,5051.5,53444.5
20220628,22,0.25,2033.0,5458.75,586.0,3972.25,3556.0,6947.75,14167.0,4395.0,1139.5,110.0,2545.25,51604.0
20220628,23,0.0,1868.25,8036.0,649.75,3973.0,3257.0,6899.0,13970.75,4258.5,1120.75,110.0,722.25,47922.25
20220629,00,0.0,1853.0,9726.75,1018.25,3971.0,2880.0,6958.5,13470.75,4128.75,1164.0,110.0,234.75,45643.0
20220629,01,0.0,1816.75,10479.5,1802.75,3958.25,2780.0,7004.5,13419.5,4108.75,1188.75,110.0,51.75,44863.25
20220629,02,0.0,1893.0,10087.0,2217.5,3966.75,2587.25,6820.75,13429.5,4109.75,1195.75,110.0,32.25,44093.25
20220629,03,0.0,1920.25,9344.75,2395.5,3971.75,2749.0,6769.75,13486.5,4110.75,1197.0,110.25,22.75,43269.0
20220629,04,3.25,1939.75,8755.25,2172.25,3974.0,2839.75,6608.25,13569.25,4105.0,1186.5,110.25,83.5,43837.75
20220629,05,304.75,1949.75,8446.75,1812.75,3976.5,2973.5,6681.75,13603.5,4153.75,1187.0,111.0,166.0,46379.75
20220629,06,1912.0,2034.25,7807.0,1592.75,3989.0,3353.5,6763.25,13644.25,4327.75,1186.5,111.0,805.0,52922.0
20220629,07,5177.25,1975.0,6127.5,1457.25,3988.25,3393.0,7101.0,13615.25,4449.75,1086.75,110.5,1865.75,57923.5
20220629,08,9314.0,1973.0,4566.25,1480.25,3984.0,3489.75,7131.25,13682.5,4510.5,1097.5,110.0,2805.25,61004.0
20220629,09,13495.0,1985.75,4424.75,1197.5,3978.75,3610.25,6963.5,13786.25,4455.25,1100.75,110.0,1332.0,62373.75
20220629,10,17248.5,1884.25,4708.5,1021.5,3973.5,3587.5,6972.75,13665.5,4323.75,1102.5,110.0,678.5,63623.5
20220629,11,19237.5,1849.0,4980.75,1029.5,3964.0,3476.75,6860.75,13608.75,4255.25,1112.25,109.0,219.25,64424.75
20220629,12,20872.5,1949.5,5029.75,1311.0,3958.75,3273.25,6528.25,13761.5,4157.0,1118.0,109.0,258.25,63869.75
20220629,13,22286.0,1750.25,4816.0,1619.75,3955.0,3259.75,6559.0,13740.5,4126.0,1108.25,108.5,60.5,62737.5
20220629,14,22305.75,1737.5,4481.75,1935.25,3955.0,3200.25,6791.75,13775.25,4113.25,1098.75,108.0,73.25,61752.0
20220629,15,21167.25,1771.0,4369.25,1745.25,3951.5,3214.5,6963.0,13469.0,4160.75,1100.75,108.0,52.0,61125.25
20220629,16,19004.5,1850.75,4262.25,1626.75,3948.75,3188.25,6992.25,13641.75,4238.25,1111.5,108.0,62.75,60675.5
20220629,17,15100.25,1873.5,4234.75,1394.0,3945.75,3602.25,7159.75,13801.0,4405.5,1107.0,108.0,295.25,60048.5
20220629,18,9724.25,1983.0,4187.75,1498.75,3947.0,3574.0,7227.0,13973.0,4526.5,1112.0,108.0,2325.0,59889.0
20220629,19,4964.75,2013.5,4124.25,2104.75,3947.0,3742.0,6982.25,14027.5,4582.75,1111.25,108.25,5855.25,59143.25
20220629,20,1685.75,1932.25,4322.0,2615.5,3946.0,3637.25,6977.75,14000.75,4570.75,1188.0,109.0,4894.0,56933.0
20220629,21,150.75,1954.5,5239.0,2801.75,3950.75,3643.5,7162.75,14022.5,4511.5,1188.0,109.75,4223.0,54884.25
20220629,22,0.0,1919.0,6457.5,3126.75,3948.5,3607.75,7135.75,14052.5,4399.75,1192.0,110.0,2945.5,53148.25
20220629,23,0.0,1777.75,7502.0,3316.75,3951.25,3488.75,7151.5,14002.25,4274.25,1191.5,110.0,1063.75,49469.25
20220630,00,0.0,1741.5,7208.0,3970.25,3960.5,8343.0,7070.75,13795.0,4141.25,1102.75,110.0,98.5,46534.25
20220630,01,0.0,1787.75,6923.5,3935.0,3961.25,7200.0,6990.0,13623.5,4114.5,1099.25,111.0,85.0,45015.0
20220630,02,0.0,1801.75,6546.75,2300.5,3965.75,7183.5,6976.25,13392.5,4129.25,1102.25,111.0,119.25,43900.25
20220630,03,0.0,1845.5,5650.5,2376.5,3969.0,6917.0,6843.75,13466.25,4131.0,1106.0,111.0,407.5,44076.25
20220630,04,2.75,1786.75,5079.25,2574.25,3976.25,6977.75,7002.75,13456.5,4113.0,1102.25,111.25,89.25,44951.5
20220630,05,279.5,1792.0,5048.0,2162.75,3981.75,7625.25,7149.0,13451.75,4191.25,1104.25,112.0,157.25,46982.25
20220630,06,2239.5,1816.75,4028.25,2939.5,3977.5,9719.5,7242.75,13699.5,4374.0,1095.0,111.0,1229.75,53358.5
20220630,07,6619.25,1909.5,2668.0,2569.75,3985.0,9765.75,7639.75,13785.5,4483.0,1092.5,110.5,2621.5,58459.0
20220630,08,13238.25,1910.0,1656.0,2587.25,3978.0,9870.75,7886.25,13589.25,4494.0,1131.0,109.25,2605.0,61889.5
20220630,09,20760.0,1791.25,1430.0,2740.0,3962.5,9453.0,7946.75,13282.5,4461.0,1144.5,108.25,865.5,62854.0
20220630,10,27054.5,1791.5,1568.0,2587.0,3951.5,8830.0,7912.5,12858.25,4295.25,1130.25,107.5,204.75,64305.0
20220630,11,30699.5,1821.25,1487.25,2293.75,3943.25,8362.25,7647.0,12905.0,4238.5,1128.5,107.0,146.75,65747.75
20220630,12,32874.25,1754.75,1203.0,1830.75,3936.5,7992.25,7567.25,12877.5,4114.5,1141.25,106.25,156.75,65636.25
20220630,13,33128.25,1719.0,947.75,1722.0,3929.75,8251.0,7668.0,12896.75,4101.5,1152.5,106.0,120.75,64822.5
20220630,14,31575.0,1650.0,1092.25,1480.5,3925.25,8323.75,7656.75,12955.0,4110.5,1148.5,105.25,149.75,63634.0
20220630,15,28140.75,1767.0,1420.5,1084.0,3925.0,8997.0,7606.0,13010.75,4120.75,1146.25,105.0,290.25,62572.75
20220630,16,22256.75,1996.75,1865.75,778.0,3922.75,10108.5,7587.0,13139.75,4192.75,1146.75,105.0,1720.5,61575.75
20220630,17,15453.5,1865.0,3327.0,919.25,3921.0,9574.5,7565.75,13698.25,4379.75,1146.25,105.75,2313.25,61119.75
20220630,18,9116.25,1911.75,5868.75,1080.5,3919.25,9545.25,7321.25,13773.75,4450.5,1145.25,106.25,3758.25,60605.0
20220630,19,4246.75,1834.0,7844.25,969.25,3920.25,9930.5,7355.75,13761.5,4475.25,1151.5,107.25,5293.0,59316.25
20220630,20,1304.75,1867.25,9199.0,1060.5,3925.0,9792.0,7339.25,13817.75,4455.5,1123.0,108.25,4951.5,57501.75
20220630,21,95.0,1878.5,10243.75,1616.0,3934.75,9783.25,7238.5,13846.0,4429.75,1129.75,109.0,3994.0,55744.5
20220630,22,0.25,1812.75,11871.25,1714.0,3954.0,9524.0,6999.75,13668.75,4322.75,1127.0,109.75,1839.25,54004.5
20220630,23,0.0,1785.75,13547.0,1118.75,3959.25,6697.25,6523.5,13551.25,4177.25,1126.75,110.0,417.75,50260.75
20220701,00,0.0,1881.25,13362.75,1421.0,3969.75,4618.75,6564.25,13793.75,4065.25,1098.25,112.0,172.25,47365.25
20220701,01,0.0,1985.0,12230.25,1308.0,3982.0,4534.25,6577.0,13861.5,4040.25,1099.5,111.25,227.75,45552.75
20220701,02,0.0,2021.25,11488.0,1038.75,3987.5,4586.5,6549.0,13985.5,4044.25,1099.75,111.0,90.5,44833.5
20220701,03,0.0,1841.0,10881.25,1612.0,3990.0,4514.75,6537.0,14101.75,4033.0,1100.25,111.0,9.5,44430.0
20220701,04,3.25,1895.5,10287.25,2926.75,3993.5,4524.75,6575.25,14144.75,4036.0,1099.0,111.25,18.75,45314.5
20220701,05,255.75,1908.5,11070.75,3330.0,3998.25,4969.75,6941.25,14096.5,4092.0,1101.5,112.0,26.75,47753.0
20220701,06,1421.25,1943.0,11045.0,3624.0,3999.5,7209.25,7090.0,14130.5,4282.5,1099.0,112.0,111.75,53637.0
20220701,07,3493.0,2079.0,10354.5,3466.75,4002.0,7597.25,7246.25,14164.0,4432.0,1070.25,112.0,1473.0,58668.25
20220701,08,5980.25,2053.0,9576.75,3226.5,4001.75,7739.75,7773.25,13804.25,4517.0,1095.0,111.75,2655.5,61504.25
